customer_id,recency,frequency,monetary,r_rank,f_rank,m_rank,r_score,f_score,m_score,rfm_score,customer_segment
00474d2582fd72663036795b7ab8cfc1,742,1,108.84,81.5,49721.0,51523.0,0.004097927906637638,5.0,2.590631630816263,5.592270801978918,Medium Value Customer
004937d0f9d6ce15c2830c00c2f482e5,263,1,70.91,51645.5,49721.0,31248.0,2.596804119046063,5.0,1.5711829124807675,5.609904560099193,Medium Value Customer
00498d14e21c58ed2feb5d5feb4cd706,277,1,106.87,48167.0,49721.0,50498.0,2.421900533484848,5.0,2.5390935328486237,6.507853746242563,High Value Customer
0049e8442c2a3e4a8d1ff5a9549abd53,414,1,1250.81,22834.0,49721.0,98716.0,1.148123752394648,5.0,4.963546223388743,8.422795724346603,Top Customer
004a2b3e8b026284407c620f4f01f686,181,1,163.78,70867.0,49721.0,71054.0,3.5632865884624474,5.0,3.572671232187931,7.997985867572909,High Value Customer
004d41e9bf012c669db1a257888d85a2,460,1,307.24,16588.5,49721.0,89449.5,0.8340917433037847,5.0,4.497616677225691,7.831253374547205,High Value Customer
004df18653e9438571e9d294776a5c5c,135,1,50.29,80993.0,49721.0,17183.5,4.072435275365671,5.0,0.8640047867579771,5.492978896904246,Medium Value Customer
004ee20df425002ed78553e1f50caa3e,168,1,32.69,73855.0,49721.0,5185.5,3.7135271845978246,5.0,0.2607324946450659,4.746143368484196,Medium Value Customer
004f39eb181d53fa796fe82ce7a0cbd5,158,1,98.97,76706.5,49721.0,46696.0,3.8569043800061342,5.0,2.3479249001920737,6.890686652194527,High Value Customer
00502500a53243e07961383bf1a6fa82,239,1,71.92,57062.5,49721.0,31882.0,2.869178051196444,5.0,1.6030611116139217,5.7507323320924995,Medium Value Customer
005092c23e81812fbbe11fc6cf7e5316,437,1,44.0,19704.0,49721.0,12790.0,0.9907432082501597,5.0,0.6430949004937602,4.039392183793824,Medium Value Customer
0050b4dd994efa94b2cd3210e4cecf32,463,1,164.38,16132.5,49721.0,71278.5,0.8111634595562169,5.0,3.5839593326696235,6.90842471649211,High Value Customer
0050ee32fbb93383fb0d9e3d8ee89a07,86,1,122.84,90707.0,49721.0,57416.0,4.560868056777671,5.0,2.8869379833267965,7.711285206037865,High Value Customer
0051337a96842850e1ec728dd158f4b3,625,1,237.99,1012.0,49721.0,84567.0,0.050884699895917665,5.0,4.252119347150572,7.272473227108939,High Value Customer
005196c65bab2861e397cc85bc7664bf,273,1,1233.65,49254.0,49721.0,98685.0,2.4765563326813522,5.0,4.961987510181917,8.952610043254458,Top Customer
00520034b873d2cdfe098fd0a634d03d,467,1,162.45,15683.5,49721.0,70575.5,0.7885871450767041,5.0,3.548611739624501,6.864046597655182,High Value Customer
0054556ea954a76ad6f9c4ba79d34a98,434,1,51.78,20115.5,49721.0,18032.0,1.011433973079379,5.0,0.9066682756609447,4.311241864892696,Medium Value Customer
005460bea0518c7354f01adf10012184,189,1,74.41,68942.0,49721.0,33608.5,3.4664950397473864,5.0,1.689871381019901,6.0764693969188555,High Value Customer
0054f2f885ca69abcf4935c9506d7851,565,1,51.71,5533.5,49721.0,17965.0,0.27823170639729283,5.0,0.9032994438913526,4.014592126450269,Medium Value Customer
005596395ca3acd0433fe7d6f95a028e,417,1,60.0,22473.5,49721.0,23602.5,1.1299973350898276,5.0,1.1867589827133678,4.638757916749299,Medium Value Customer
0055e9b290953716739bd94a256a4144,465,1,59.29,15882.5,49721.0,23262.5,0.7985931285542611,5.0,1.1696634185094679,4.489100669931172,Medium Value Customer
0056a2580b5c68cfa6b43c6ef6adbc03,397,1,63.49,25373.5,49721.0,25989.5,1.2758131747125165,5.0,1.3067798996389817,4.817105169523988,Medium Value Customer
00573ea7a2ac9dff51ac3d177cd6eaea,255,1,38.01,53345.0,49721.0,8981.0,2.6822572291973588,5.0,0.45157430033889445,4.524477192017837,Medium Value Customer
0057f8b7c332d630b992d6a8ca79748c,244,1,123.69,55890.5,49721.0,57778.5,2.8102483394592745,5.0,2.905164871632425,7.0292642074161344,High Value Customer
0058153a752ee674162564afb1191d25,61,1,93.89,97607.5,49721.0,44214.0,4.907834333093659,5.0,2.223127281503605,7.186261014741069,High Value Customer
00581d55862aecc8cbc7d701a27bc285,202,1,287.54,66143.0,49721.0,88452.0,3.3257576138494875,5.0,4.447461308715721,8.777764354255517,Top Customer
0058ebe2dc136d918dd001968cfa5903,615,1,270.0,1769.0,49721.0,87336.5,0.08894766216984026,5.0,4.391372773805573,7.426951838673509,High Value Customer
005b65c9a6485aa1b7ac382dd87b018f,523,1,39.89,9297.5,49721.0,10084.0,0.46749060996274155,5.0,0.5070343218591928,3.6940305658442893,Low Value Customer
005c36bfaa8710aaf61e4b1712ccd658,218,1,283.42,62337.5,49721.0,88160.5,3.1344120353377147,5.0,4.432804376464436,8.68656919059952,Top Customer
005c611fb96be942e75d22129c370268,610,1,54.55,2111.5,49721.0,19922.5,0.1061690156425199,5.0,1.0017246407417464,4.044192246998755,Medium Value Customer
005e2fff255d3d69e6cfc8c4928d33a9,285,1,129.89,46220.5,49721.0,60045.5,2.3240279363036187,5.0,3.0191520600154864,6.9487632345369335,High Value Customer
00618f4116647066768ca73893989605,259,1,129.32,52479.5,49721.0,59885.5,2.6387387432685876,5.0,3.011107088625416,7.06660258593285,High Value Customer
0061937e85c708a41f5d5b24405d0f50,114,1,194.04,85401.5,49721.0,78024.0,4.294100492254162,5.0,3.923130298367876,8.64077049526954,Top Customer
00620f738107803e6c0f6818a7a3b7e3,137,1,141.74,80645.5,49721.0,64309.0,4.054962515272952,5.0,3.233525407025271,7.855510413134452,High Value Customer
00624707c8556199de70cac1593e7088,118,1,149.31,84647.0,49721.0,66913.0,4.256163233290259,5.0,3.3644573163986684,8.066922609714773,Top Customer
0062859a8f89e25c6b0e8dc905ccc59d,207,1,318.44,65040.5,49721.0,90169.0,3.2703224541308624,5.0,4.533793907945415,8.841922889597761,Top Customer
0063913c2f1878cc471de963dc0571c4,68,1,254.58,95749.0,49721.0,86110.0,4.814386492425118,5.0,4.329703039993563,9.25545763696361,Top Customer
0063bdf3bf91260f76973a4af6f9199e,133,1,97.23,81429.5,49721.0,45811.5,4.094383073295086,5.0,2.3034512927263404,6.941204522044375,High Value Customer
006431d77c665533ac99b501d8a6ab06,185,1,236.56,69797.5,49721.0,84378.0,3.5095107124360796,5.0,4.242616224696051,8.646420509670483,Top Customer
006496598c918064dc19eef95e5e47f8,237,1,76.65,57625.0,49721.0,34946.0,2.897461295950845,5.0,1.757122313733772,5.91610683211411,Medium Value Customer
00650b839d32a071b1025af8ca26dd13,88,1,367.11,90276.0,49721.0,92251.5,4.539196806130299,5.0,4.638504238694301,9.45418296114642,Top Customer
00652f7a6e012d58f58fefd69d1a1ea4,186,1,86.8,69639.0,49721.0,40532.5,3.5015411225808397,5.0,2.038017517925202,6.438633966957537,High Value Customer
0065c96aca557c0919dd5cdee546f8b1,139,1,124.02,80332.5,49721.0,57897.0,4.039224460858503,5.0,2.911123178568196,7.526812962911597,High Value Customer
00660e817a39486a37c26b071d0741f8,200,1,161.48,66482.0,49721.0,70287.0,3.34280298268814,5.0,3.5341056505867803,7.871226843662036,High Value Customer
0066d0530824a5e8044c71af62dea8d5,329,1,34.09,35850.5,49721.0,6097.5,1.8026106063424863,5.0,0.3065888315684677,4.027633074105462,Medium Value Customer
00674fe0f6a6f190bd022dbca99795dc,163,1,91.35,75175.5,49721.0,43013.5,3.779923672950156,5.0,2.1627648555424823,6.674734324722545,High Value Customer
006866a6f9ef10d3a85292859c4deae1,79,1,41.01,92348.0,49721.0,10845.5,4.64337970947451,5.0,0.5453233575688097,5.402675241358613,Medium Value Customer
0068a2209e2c7631566539fef4331bf8,516,1,34.09,10182.0,49721.0,6097.5,0.5119644410476617,5.0,0.3065888315684677,3.5113746079875323,Low Value Customer
0068b31b2dd799c334e7b6283333f84a,298,1,186.85,44400.0,49721.0,76534.0,2.2324907859473755,5.0,3.8482115022978447,7.741207816676795,High Value Customer
00694a1bf2da47e37b2bd3193eeae839,327,1,35.77,36618.0,49721.0,7193.0,1.841201522518491,5.0,0.36167174505485666,4.098152354062253,Medium Value Customer
0069f43bfc018147f03b7a0f64fa00bd,90,1,75.68,89782.5,49721.0,34404.0,4.514382972732438,5.0,1.7298699731499079,6.535623162242883,High Value Customer
006a5d6b5f648f3811fd4fa94d93a67c,505,1,76.94,11457.5,49721.0,35197.5,0.5760982698196409,5.0,1.7697680031375387,5.000207311065395,Medium Value Customer
006b5498d9494c061f8c2f80a6c2f343,129,1,128.27,82240.0,49721.0,59515.0,4.135136086403427,5.0,2.992477951750284,7.646532386311654,High Value Customer
006ba1709128094a7047a4fa349f9bc8,338,1,132.39,34087.5,49721.0,60853.5,1.713964632116693,5.0,3.0597791655353426,6.74536501838202,High Value Customer
006d300ffcb82917c9866dd5a507dbe6,608,1,471.05,2246.0,49721.0,94783.0,0.11293185372157219,5.0,4.765790770406573,7.810963511895202,High Value Customer
006d7cf1f4f5fb1c805d2d7cacc8049d,120,1,284.09,84197.0,49721.0,88214.0,4.233536637486738,5.0,4.435494413772991,9.128909068767687,Top Customer
006e0e7aa73b77bfcc0c4b2a3f3ab0cc,493,1,70.35,12887.5,49721.0,30928.0,0.6480005631508289,5.0,1.5550929697006266,4.814293194960959,Medium Value Customer
006e35001c6c8c65ad4b20a8925d2b9f,512,1,85.14,10669.0,49721.0,39527.0,0.5364514458394718,5.0,1.9874599008457274,5.202040479181516,Medium Value Customer
006f0d8cda092921f2cd9159db212237,340,1,71.72,33750.0,49721.0,31752.0,1.6969946852640525,5.0,1.5965245723594896,5.275322446465111,Medium Value Customer
006fffc5b0accd275de3e3a4b6d0832d,217,1,65.03,62545.5,49721.0,27213.0,3.144870550731342,5.0,1.3682987902374273,5.626247010529964,Medium Value Customer
00701ade29704fc9aa33a8766b082cb6,417,1,107.78,22473.5,49721.0,50936.0,1.1299973350898276,5.0,2.5611166420289417,6.013115576064873,High Value Customer
